Дата;Название;Валюта;Цена
08.12.2021,Intel Corporation (INTC),$,51.75
07.12.2021,Intel Corporation (INTC),$,52.57
06.12.2021,Intel Corporation (INTC),$,50.99
03.12.2021,Intel Corporation (INTC),$,49.25
02.12.2021,Intel Corporation (INTC),$,49.5
01.12.2021,Intel Corporation (INTC),$,48.6
30.11.2021,Intel Corporation (INTC),$,49.2
29.11.2021,Intel Corporation (INTC),$,50
26.11.2021,Intel Corporation (INTC),$,48.78
24.11.2021,Intel Corporation (INTC),$,49.76
23.11.2021,Intel Corporation (INTC),$,49.1
22.11.2021,Intel Corporation (INTC),$,49.83
19.11.2021,Intel Corporation (INTC),$,49.52
18.11.2021,Intel Corporation (INTC),$,49.68
17.11.2021,Intel Corporation (INTC),$,50.23
16.11.2021,Intel Corporation (INTC),$,50.61
15.11.2021,Intel Corporation (INTC),$,50.32
12.11.2021,Intel Corporation (INTC),$,50.31
11.11.2021,Intel Corporation (INTC),$,50.53
10.11.2021,Intel Corporation (INTC),$,50.76
09.11.2021,Intel Corporation (INTC),$,51.2
08.11.2021,Intel Corporation (INTC),$,51.55
05.11.2021,Intel Corporation (INTC),$,50.92
04.11.2021,Intel Corporation (INTC),$,50.31
03.11.2021,Intel Corporation (INTC),$,50.39
02.11.2021,Intel Corporation (INTC),$,49.86
01.11.2021,Intel Corporation (INTC),$,49.55
29.10.2021,Intel Corporation (INTC),$,49
28.10.2021,Intel Corporation (INTC),$,48.08
27.10.2021,Intel Corporation (INTC),$,47.89
26.10.2021,Intel Corporation (INTC),$,48.28
25.10.2021,Intel Corporation (INTC),$,49.41
22.10.2021,Intel Corporation (INTC),$,49.46
21.10.2021,Intel Corporation (INTC),$,56
20.10.2021,Intel Corporation (INTC),$,55.37
19.10.2021,Intel Corporation (INTC),$,55.21
18.10.2021,Intel Corporation (INTC),$,54.47
15.10.2021,Intel Corporation (INTC),$,54.46
14.10.2021,Intel Corporation (INTC),$,53.9
13.10.2021,Intel Corporation (INTC),$,52.26
12.10.2021,Intel Corporation (INTC),$,52.17
11.10.2021,Intel Corporation (INTC),$,53.44
08.10.2021,Intel Corporation (INTC),$,53.81
07.10.2021,Intel Corporation (INTC),$,54.18
06.10.2021,Intel Corporation (INTC),$,53.98
05.10.2021,Intel Corporation (INTC),$,53.95
04.10.2021,Intel Corporation (INTC),$,53.47
01.10.2021,Intel Corporation (INTC),$,53.86
30.09.2021,Intel Corporation (INTC),$,53.28
29.09.2021,Intel Corporation (INTC),$,53.49
28.09.2021,Intel Corporation (INTC),$,54
27.09.2021,Intel Corporation (INTC),$,54.66
24.09.2021,Intel Corporation (INTC),$,54.22
23.09.2021,Intel Corporation (INTC),$,54.03
22.09.2021,Intel Corporation (INTC),$,53.5
21.09.2021,Intel Corporation (INTC),$,52.87
20.09.2021,Intel Corporation (INTC),$,52.98
17.09.2021,Intel Corporation (INTC),$,54.26
16.09.2021,Intel Corporation (INTC),$,54.83
15.09.2021,Intel Corporation (INTC),$,55.12
14.09.2021,Intel Corporation (INTC),$,54.52
13.09.2021,Intel Corporation (INTC),$,54.99
10.09.2021,Intel Corporation (INTC),$,53.84
09.09.2021,Intel Corporation (INTC),$,53.4
08.09.2021,Intel Corporation (INTC),$,53.57
07.09.2021,Intel Corporation (INTC),$,53.65
03.09.2021,Intel Corporation (INTC),$,53.51
02.09.2021,Intel Corporation (INTC),$,53.73
01.09.2021,Intel Corporation (INTC),$,53.67
31.08.2021,Intel Corporation (INTC),$,54.06
30.08.2021,Intel Corporation (INTC),$,53.94
27.08.2021,Intel Corporation (INTC),$,53.89
26.08.2021,Intel Corporation (INTC),$,53.13
25.08.2021,Intel Corporation (INTC),$,53.81
24.08.2021,Intel Corporation (INTC),$,53.81
23.08.2021,Intel Corporation (INTC),$,53.23
20.08.2021,Intel Corporation (INTC),$,52.01
19.08.2021,Intel Corporation (INTC),$,52.44
18.08.2021,Intel Corporation (INTC),$,52.19
17.08.2021,Intel Corporation (INTC),$,52.69
16.08.2021,Intel Corporation (INTC),$,53.47
13.08.2021,Intel Corporation (INTC),$,53.49
12.08.2021,Intel Corporation (INTC),$,53.54
11.08.2021,Intel Corporation (INTC),$,54.14
10.08.2021,Intel Corporation (INTC),$,53.94
09.08.2021,Intel Corporation (INTC),$,54.05
06.08.2021,Intel Corporation (INTC),$,53.92
05.08.2021,Intel Corporation (INTC),$,53.89
04.08.2021,Intel Corporation (INTC),$,53.9
03.08.2021,Intel Corporation (INTC),$,54.06
02.08.2021,Intel Corporation (INTC),$,53.68
30.07.2021,Intel Corporation (INTC),$,53.72
29.07.2021,Intel Corporation (INTC),$,53.7
28.07.2021,Intel Corporation (INTC),$,53.07
27.07.2021,Intel Corporation (INTC),$,53.18
26.07.2021,Intel Corporation (INTC),$,54.31
23.07.2021,Intel Corporation (INTC),$,53
22.07.2021,Intel Corporation (INTC),$,55.96
21.07.2021,Intel Corporation (INTC),$,56.23
20.07.2021,Intel Corporation (INTC),$,55.24
19.07.2021,Intel Corporation (INTC),$,54.64
16.07.2021,Intel Corporation (INTC),$,54.97
15.07.2021,Intel Corporation (INTC),$,55.81
14.07.2021,Intel Corporation (INTC),$,56.52
13.07.2021,Intel Corporation (INTC),$,56.87
12.07.2021,Intel Corporation (INTC),$,56.73
09.07.2021,Intel Corporation (INTC),$,55.99
08.07.2021,Intel Corporation (INTC),$,55.39
07.07.2021,Intel Corporation (INTC),$,55.96
06.07.2021,Intel Corporation (INTC),$,56.09
02.07.2021,Intel Corporation (INTC),$,56.76
01.07.2021,Intel Corporation (INTC),$,56.01
30.06.2021,Intel Corporation (INTC),$,56.14
29.06.2021,Intel Corporation (INTC),$,56.75
28.06.2021,Intel Corporation (INTC),$,57.48
25.06.2021,Intel Corporation (INTC),$,55.91
24.06.2021,Intel Corporation (INTC),$,56.07
23.06.2021,Intel Corporation (INTC),$,55.26
22.06.2021,Intel Corporation (INTC),$,55.87
21.06.2021,Intel Corporation (INTC),$,55.87
18.06.2021,Intel Corporation (INTC),$,55.67
17.06.2021,Intel Corporation (INTC),$,57.18
16.06.2021,Intel Corporation (INTC),$,57.22
15.06.2021,Intel Corporation (INTC),$,57.99
14.06.2021,Intel Corporation (INTC),$,58.19
11.06.2021,Intel Corporation (INTC),$,57.85
10.06.2021,Intel Corporation (INTC),$,57.38
09.06.2021,Intel Corporation (INTC),$,57
08.06.2021,Intel Corporation (INTC),$,57
07.06.2021,Intel Corporation (INTC),$,57.09
04.06.2021,Intel Corporation (INTC),$,57.37
03.06.2021,Intel Corporation (INTC),$,56.24
02.06.2021,Intel Corporation (INTC),$,57.48
01.06.2021,Intel Corporation (INTC),$,56.89
28.05.2021,Intel Corporation (INTC),$,57.12
27.05.2021,Intel Corporation (INTC),$,57.73
26.05.2021,Intel Corporation (INTC),$,56.92
25.05.2021,Intel Corporation (INTC),$,56.87
24.05.2021,Intel Corporation (INTC),$,56.96
21.05.2021,Intel Corporation (INTC),$,56.08
20.05.2021,Intel Corporation (INTC),$,55.95
19.05.2021,Intel Corporation (INTC),$,55.36
18.05.2021,Intel Corporation (INTC),$,54.84
17.05.2021,Intel Corporation (INTC),$,55.33
14.05.2021,Intel Corporation (INTC),$,55.35
13.05.2021,Intel Corporation (INTC),$,54.01
12.05.2021,Intel Corporation (INTC),$,53.62
11.05.2021,Intel Corporation (INTC),$,55.04
10.05.2021,Intel Corporation (INTC),$,55.97
07.05.2021,Intel Corporation (INTC),$,57.67
06.05.2021,Intel Corporation (INTC),$,57.19
05.05.2021,Intel Corporation (INTC),$,56.85
04.05.2021,Intel Corporation (INTC),$,56.9
03.05.2021,Intel Corporation (INTC),$,57.26
08.12.2021,Johnson & Johnson (JNJ),$,164.34
07.12.2021,Johnson & Johnson (JNJ),$,163.36
06.12.2021,Johnson & Johnson (JNJ),$,162.94
03.12.2021,Johnson & Johnson (JNJ),$,159.38
02.12.2021,Johnson & Johnson (JNJ),$,157.09
01.12.2021,Johnson & Johnson (JNJ),$,158.08
30.11.2021,Johnson & Johnson (JNJ),$,155.93
29.11.2021,Johnson & Johnson (JNJ),$,159.75
26.11.2021,Johnson & Johnson (JNJ),$,159.2
24.11.2021,Johnson & Johnson (JNJ),$,160.24
23.11.2021,Johnson & Johnson (JNJ),$,160.69
22.11.2021,Johnson & Johnson (JNJ),$,159.7
19.11.2021,Johnson & Johnson (JNJ),$,162.89
18.11.2021,Johnson & Johnson (JNJ),$,162.4
17.11.2021,Johnson & Johnson (JNJ),$,163.28
16.11.2021,Johnson & Johnson (JNJ),$,162.67
15.11.2021,Johnson & Johnson (JNJ),$,163.52
12.11.2021,Johnson & Johnson (JNJ),$,165.01
11.11.2021,Johnson & Johnson (JNJ),$,163.06
10.11.2021,Johnson & Johnson (JNJ),$,164.27
09.11.2021,Johnson & Johnson (JNJ),$,162.51
08.11.2021,Johnson & Johnson (JNJ),$,162.87
05.11.2021,Johnson & Johnson (JNJ),$,163.43
04.11.2021,Johnson & Johnson (JNJ),$,164.6
03.11.2021,Johnson & Johnson (JNJ),$,165.06
02.11.2021,Johnson & Johnson (JNJ),$,165.59
01.11.2021,Johnson & Johnson (JNJ),$,163.02
29.10.2021,Johnson & Johnson (JNJ),$,162.88
28.10.2021,Johnson & Johnson (JNJ),$,162.85
27.10.2021,Johnson & Johnson (JNJ),$,163.74
26.10.2021,Johnson & Johnson (JNJ),$,165.75
25.10.2021,Johnson & Johnson (JNJ),$,164.08
22.10.2021,Johnson & Johnson (JNJ),$,163.72
21.10.2021,Johnson & Johnson (JNJ),$,163.4
20.10.2021,Johnson & Johnson (JNJ),$,163.78
19.10.2021,Johnson & Johnson (JNJ),$,163.87
18.10.2021,Johnson & Johnson (JNJ),$,160.12
15.10.2021,Johnson & Johnson (JNJ),$,161.3
14.10.2021,Johnson & Johnson (JNJ),$,160.11
13.10.2021,Johnson & Johnson (JNJ),$,159.2
12.10.2021,Johnson & Johnson (JNJ),$,157.69
11.10.2021,Johnson & Johnson (JNJ),$,160.25
08.10.2021,Johnson & Johnson (JNJ),$,160.93
07.10.2021,Johnson & Johnson (JNJ),$,161.34
06.10.2021,Johnson & Johnson (JNJ),$,159.91
05.10.2021,Johnson & Johnson (JNJ),$,159.58
04.10.2021,Johnson & Johnson (JNJ),$,159.22
01.10.2021,Johnson & Johnson (JNJ),$,160.47
30.09.2021,Johnson & Johnson (JNJ),$,161.5
29.09.2021,Johnson & Johnson (JNJ),$,164.02
28.09.2021,Johnson & Johnson (JNJ),$,162.81
27.09.2021,Johnson & Johnson (JNJ),$,163.17
24.09.2021,Johnson & Johnson (JNJ),$,164.36
23.09.2021,Johnson & Johnson (JNJ),$,164.86
22.09.2021,Johnson & Johnson (JNJ),$,163.93
21.09.2021,Johnson & Johnson (JNJ),$,164.53
20.09.2021,Johnson & Johnson (JNJ),$,163.81
17.09.2021,Johnson & Johnson (JNJ),$,164.75
16.09.2021,Johnson & Johnson (JNJ),$,165.22
15.09.2021,Johnson & Johnson (JNJ),$,165.42
14.09.2021,Johnson & Johnson (JNJ),$,164.8
13.09.2021,Johnson & Johnson (JNJ),$,165.8
10.09.2021,Johnson & Johnson (JNJ),$,166.97
09.09.2021,Johnson & Johnson (JNJ),$,168.07
08.09.2021,Johnson & Johnson (JNJ),$,171.9
07.09.2021,Johnson & Johnson (JNJ),$,172.32
03.09.2021,Johnson & Johnson (JNJ),$,175.04
02.09.2021,Johnson & Johnson (JNJ),$,174.93
01.09.2021,Johnson & Johnson (JNJ),$,173.74
31.08.2021,Johnson & Johnson (JNJ),$,173.13
30.08.2021,Johnson & Johnson (JNJ),$,173.66
27.08.2021,Johnson & Johnson (JNJ),$,172.93
26.08.2021,Johnson & Johnson (JNJ),$,173.3
25.08.2021,Johnson & Johnson (JNJ),$,174.23
24.08.2021,Johnson & Johnson (JNJ),$,175.39
23.08.2021,Johnson & Johnson (JNJ),$,177.61
20.08.2021,Johnson & Johnson (JNJ),$,179.44
19.08.2021,Johnson & Johnson (JNJ),$,178.57
18.08.2021,Johnson & Johnson (JNJ),$,177.19
17.08.2021,Johnson & Johnson (JNJ),$,179.47
16.08.2021,Johnson & Johnson (JNJ),$,177.84
13.08.2021,Johnson & Johnson (JNJ),$,176.25
12.08.2021,Johnson & Johnson (JNJ),$,175.2
11.08.2021,Johnson & Johnson (JNJ),$,173.8
10.08.2021,Johnson & Johnson (JNJ),$,173.77
09.08.2021,Johnson & Johnson (JNJ),$,173.71
06.08.2021,Johnson & Johnson (JNJ),$,173.11
05.08.2021,Johnson & Johnson (JNJ),$,173.69
04.08.2021,Johnson & Johnson (JNJ),$,173.36
03.08.2021,Johnson & Johnson (JNJ),$,174.39
02.08.2021,Johnson & Johnson (JNJ),$,172.27
30.07.2021,Johnson & Johnson (JNJ),$,172.2
29.07.2021,Johnson & Johnson (JNJ),$,172.18
28.07.2021,Johnson & Johnson (JNJ),$,172.18
27.07.2021,Johnson & Johnson (JNJ),$,172.66
26.07.2021,Johnson & Johnson (JNJ),$,171.87
23.07.2021,Johnson & Johnson (JNJ),$,171.79
22.07.2021,Johnson & Johnson (JNJ),$,169.98
21.07.2021,Johnson & Johnson (JNJ),$,169.49
20.07.2021,Johnson & Johnson (JNJ),$,168.45
19.07.2021,Johnson & Johnson (JNJ),$,166.88
16.07.2021,Johnson & Johnson (JNJ),$,168.1
15.07.2021,Johnson & Johnson (JNJ),$,168.37
14.07.2021,Johnson & Johnson (JNJ),$,170.42
13.07.2021,Johnson & Johnson (JNJ),$,169.27
12.07.2021,Johnson & Johnson (JNJ),$,169.48
09.07.2021,Johnson & Johnson (JNJ),$,169.75
08.07.2021,Johnson & Johnson (JNJ),$,169.08
07.07.2021,Johnson & Johnson (JNJ),$,169.41
06.07.2021,Johnson & Johnson (JNJ),$,167.97
02.07.2021,Johnson & Johnson (JNJ),$,168.98
01.07.2021,Johnson & Johnson (JNJ),$,165.96
30.06.2021,Johnson & Johnson (JNJ),$,164.74
29.06.2021,Johnson & Johnson (JNJ),$,164.03
28.06.2021,Johnson & Johnson (JNJ),$,164.02
25.06.2021,Johnson & Johnson (JNJ),$,164.21
24.06.2021,Johnson & Johnson (JNJ),$,163.37
23.06.2021,Johnson & Johnson (JNJ),$,162.63
22.06.2021,Johnson & Johnson (JNJ),$,163.62
21.06.2021,Johnson & Johnson (JNJ),$,163.84
18.06.2021,Johnson & Johnson (JNJ),$,161.98
17.06.2021,Johnson & Johnson (JNJ),$,165.22
16.06.2021,Johnson & Johnson (JNJ),$,164.43
15.06.2021,Johnson & Johnson (JNJ),$,164.49
14.06.2021,Johnson & Johnson (JNJ),$,165.37
11.06.2021,Johnson & Johnson (JNJ),$,164.96
10.06.2021,Johnson & Johnson (JNJ),$,167.08
09.06.2021,Johnson & Johnson (JNJ),$,165.59
08.06.2021,Johnson & Johnson (JNJ),$,163.39
07.06.2021,Johnson & Johnson (JNJ),$,164.84
04.06.2021,Johnson & Johnson (JNJ),$,165.97
03.06.2021,Johnson & Johnson (JNJ),$,166.04
02.06.2021,Johnson & Johnson (JNJ),$,166.2
01.06.2021,Johnson & Johnson (JNJ),$,165.53
28.05.2021,Johnson & Johnson (JNJ),$,169.25
27.05.2021,Johnson & Johnson (JNJ),$,168.81
26.05.2021,Johnson & Johnson (JNJ),$,169.07
25.05.2021,Johnson & Johnson (JNJ),$,170.08
24.05.2021,Johnson & Johnson (JNJ),$,170.55
21.05.2021,Johnson & Johnson (JNJ),$,170.96
20.05.2021,Johnson & Johnson (JNJ),$,171.07
19.05.2021,Johnson & Johnson (JNJ),$,170.08
18.05.2021,Johnson & Johnson (JNJ),$,170.45
17.05.2021,Johnson & Johnson (JNJ),$,170.39
14.05.2021,Johnson & Johnson (JNJ),$,170.22
13.05.2021,Johnson & Johnson (JNJ),$,169.96
12.05.2021,Johnson & Johnson (JNJ),$,168.2
11.05.2021,Johnson & Johnson (JNJ),$,168.88
10.05.2021,Johnson & Johnson (JNJ),$,170.27
07.05.2021,Johnson & Johnson (JNJ),$,168.5
06.05.2021,Johnson & Johnson (JNJ),$,167.74
05.05.2021,Johnson & Johnson (JNJ),$,167.07
04.05.2021,Johnson & Johnson (JNJ),$,167.77
03.05.2021,Johnson & Johnson (JNJ),$,165.21
08.12.2021,JPMorgan Chase & Co (JPM),$,160.71
07.12.2021,JPMorgan Chase & Co (JPM),$,162.57
06.12.2021,JPMorgan Chase & Co (JPM),$,160.16
03.12.2021,JPMorgan Chase & Co (JPM),$,158.29
02.12.2021,JPMorgan Chase & Co (JPM),$,161.21
01.12.2021,JPMorgan Chase & Co (JPM),$,157.89
30.11.2021,JPMorgan Chase & Co (JPM),$,158.83
29.11.2021,JPMorgan Chase & Co (JPM),$,161.23
26.11.2021,JPMorgan Chase & Co (JPM),$,161.93
24.11.2021,JPMorgan Chase & Co (JPM),$,166.96
23.11.2021,JPMorgan Chase & Co (JPM),$,168.28
22.11.2021,JPMorgan Chase & Co (JPM),$,164.35
19.11.2021,JPMorgan Chase & Co (JPM),$,160.92
18.11.2021,JPMorgan Chase & Co (JPM),$,163.05
17.11.2021,JPMorgan Chase & Co (JPM),$,164.47
16.11.2021,JPMorgan Chase & Co (JPM),$,165.36
15.11.2021,JPMorgan Chase & Co (JPM),$,166.56
12.11.2021,JPMorgan Chase & Co (JPM),$,166.86
11.11.2021,JPMorgan Chase & Co (JPM),$,167.61
10.11.2021,JPMorgan Chase & Co (JPM),$,167.62
09.11.2021,JPMorgan Chase & Co (JPM),$,167.78
08.11.2021,JPMorgan Chase & Co (JPM),$,169.06
05.11.2021,JPMorgan Chase & Co (JPM),$,168.05
04.11.2021,JPMorgan Chase & Co (JPM),$,168.29
03.11.2021,JPMorgan Chase & Co (JPM),$,170.53
02.11.2021,JPMorgan Chase & Co (JPM),$,170.47
01.11.2021,JPMorgan Chase & Co (JPM),$,169.8
29.10.2021,JPMorgan Chase & Co (JPM),$,169.89
28.10.2021,JPMorgan Chase & Co (JPM),$,170.36
27.10.2021,JPMorgan Chase & Co (JPM),$,167.83
26.10.2021,JPMorgan Chase & Co (JPM),$,171.4
25.10.2021,JPMorgan Chase & Co (JPM),$,170.94
22.10.2021,JPMorgan Chase & Co (JPM),$,171.78
21.10.2021,JPMorgan Chase & Co (JPM),$,169.5
20.10.2021,JPMorgan Chase & Co (JPM),$,170.84
19.10.2021,JPMorgan Chase & Co (JPM),$,168.57
18.10.2021,JPMorgan Chase & Co (JPM),$,166.55
15.10.2021,JPMorgan Chase & Co (JPM),$,166.61
14.10.2021,JPMorgan Chase & Co (JPM),$,163.47
13.10.2021,JPMorgan Chase & Co (JPM),$,161
12.10.2021,JPMorgan Chase & Co (JPM),$,165.36
11.10.2021,JPMorgan Chase & Co (JPM),$,166.64
08.10.2021,JPMorgan Chase & Co (JPM),$,170.22
07.10.2021,JPMorgan Chase & Co (JPM),$,170.09
06.10.2021,JPMorgan Chase & Co (JPM),$,169.02
05.10.2021,JPMorgan Chase & Co (JPM),$,168.66
04.10.2021,JPMorgan Chase & Co (JPM),$,166.95
01.10.2021,JPMorgan Chase & Co (JPM),$,167.13
30.09.2021,JPMorgan Chase & Co (JPM),$,163.69
29.09.2021,JPMorgan Chase & Co (JPM),$,165.95
28.09.2021,JPMorgan Chase & Co (JPM),$,166.08
27.09.2021,JPMorgan Chase & Co (JPM),$,166.98
24.09.2021,JPMorgan Chase & Co (JPM),$,163.04
23.09.2021,JPMorgan Chase & Co (JPM),$,161.18
22.09.2021,JPMorgan Chase & Co (JPM),$,155.91
21.09.2021,JPMorgan Chase & Co (JPM),$,152.98
20.09.2021,JPMorgan Chase & Co (JPM),$,152.96
17.09.2021,JPMorgan Chase & Co (JPM),$,157.68
16.09.2021,JPMorgan Chase & Co (JPM),$,158.09
15.09.2021,JPMorgan Chase & Co (JPM),$,158.16
14.09.2021,JPMorgan Chase & Co (JPM),$,157.07
13.09.2021,JPMorgan Chase & Co (JPM),$,159.86
10.09.2021,JPMorgan Chase & Co (JPM),$,157.36
09.09.2021,JPMorgan Chase & Co (JPM),$,159.19
08.09.2021,JPMorgan Chase & Co (JPM),$,158.5
07.09.2021,JPMorgan Chase & Co (JPM),$,159.21
03.09.2021,JPMorgan Chase & Co (JPM),$,159.49
02.09.2021,JPMorgan Chase & Co (JPM),$,160.46
01.09.2021,JPMorgan Chase & Co (JPM),$,159.72
31.08.2021,JPMorgan Chase & Co (JPM),$,159.95
30.08.2021,JPMorgan Chase & Co (JPM),$,160.44
27.08.2021,JPMorgan Chase & Co (JPM),$,163.05
26.08.2021,JPMorgan Chase & Co (JPM),$,161.75
25.08.2021,JPMorgan Chase & Co (JPM),$,160.92
24.08.2021,JPMorgan Chase & Co (JPM),$,157.67
23.08.2021,JPMorgan Chase & Co (JPM),$,156.7
20.08.2021,JPMorgan Chase & Co (JPM),$,154.72
19.08.2021,JPMorgan Chase & Co (JPM),$,154.28
18.08.2021,JPMorgan Chase & Co (JPM),$,155.58
17.08.2021,JPMorgan Chase & Co (JPM),$,157.01
16.08.2021,JPMorgan Chase & Co (JPM),$,158.93
13.08.2021,JPMorgan Chase & Co (JPM),$,159.98
12.08.2021,JPMorgan Chase & Co (JPM),$,161.79
11.08.2021,JPMorgan Chase & Co (JPM),$,161.16
10.08.2021,JPMorgan Chase & Co (JPM),$,159.26
09.08.2021,JPMorgan Chase & Co (JPM),$,157.33
06.08.2021,JPMorgan Chase & Co (JPM),$,157.5
05.08.2021,JPMorgan Chase & Co (JPM),$,153.15
04.08.2021,JPMorgan Chase & Co (JPM),$,151.24
03.08.2021,JPMorgan Chase & Co (JPM),$,152.89
02.08.2021,JPMorgan Chase & Co (JPM),$,151.17
30.07.2021,JPMorgan Chase & Co (JPM),$,151.78
29.07.2021,JPMorgan Chase & Co (JPM),$,153
28.07.2021,JPMorgan Chase & Co (JPM),$,151.7
27.07.2021,JPMorgan Chase & Co (JPM),$,151.45
26.07.2021,JPMorgan Chase & Co (JPM),$,151.65
23.07.2021,JPMorgan Chase & Co (JPM),$,150.64
22.07.2021,JPMorgan Chase & Co (JPM),$,150.93
21.07.2021,JPMorgan Chase & Co (JPM),$,152.86
20.07.2021,JPMorgan Chase & Co (JPM),$,149.71
19.07.2021,JPMorgan Chase & Co (JPM),$,146.97
16.07.2021,JPMorgan Chase & Co (JPM),$,151.91
15.07.2021,JPMorgan Chase & Co (JPM),$,155.46
14.07.2021,JPMorgan Chase & Co (JPM),$,155.12
13.07.2021,JPMorgan Chase & Co (JPM),$,155.65
12.07.2021,JPMorgan Chase & Co (JPM),$,158
09.07.2021,JPMorgan Chase & Co (JPM),$,155.77
08.07.2021,JPMorgan Chase & Co (JPM),$,150.94
07.07.2021,JPMorgan Chase & Co (JPM),$,153.59
06.07.2021,JPMorgan Chase & Co (JPM),$,153.41
02.07.2021,JPMorgan Chase & Co (JPM),$,156.03
01.07.2021,JPMorgan Chase & Co (JPM),$,157.08
30.06.2021,JPMorgan Chase & Co (JPM),$,155.54
29.06.2021,JPMorgan Chase & Co (JPM),$,154.14
28.06.2021,JPMorgan Chase & Co (JPM),$,154.33
25.06.2021,JPMorgan Chase & Co (JPM),$,154.05
24.06.2021,JPMorgan Chase & Co (JPM),$,152.51
23.06.2021,JPMorgan Chase & Co (JPM),$,151.12
22.06.2021,JPMorgan Chase & Co (JPM),$,150.21
21.06.2021,JPMorgan Chase & Co (JPM),$,150.43
18.06.2021,JPMorgan Chase & Co (JPM),$,147.92
17.06.2021,JPMorgan Chase & Co (JPM),$,151.76
16.06.2021,JPMorgan Chase & Co (JPM),$,156.27
15.06.2021,JPMorgan Chase & Co (JPM),$,155.18
14.06.2021,JPMorgan Chase & Co (JPM),$,157.57
11.06.2021,JPMorgan Chase & Co (JPM),$,160.29
10.06.2021,JPMorgan Chase & Co (JPM),$,160.4
09.06.2021,JPMorgan Chase & Co (JPM),$,162.94
08.06.2021,JPMorgan Chase & Co (JPM),$,165
07.06.2021,JPMorgan Chase & Co (JPM),$,165.66
04.06.2021,JPMorgan Chase & Co (JPM),$,166.44
03.06.2021,JPMorgan Chase & Co (JPM),$,166.17
02.06.2021,JPMorgan Chase & Co (JPM),$,166.06
01.06.2021,JPMorgan Chase & Co (JPM),$,166.05
28.05.2021,JPMorgan Chase & Co (JPM),$,164.24
27.05.2021,JPMorgan Chase & Co (JPM),$,164.35
26.05.2021,JPMorgan Chase & Co (JPM),$,161.83
25.05.2021,JPMorgan Chase & Co (JPM),$,161.85
24.05.2021,JPMorgan Chase & Co (JPM),$,163.54
21.05.2021,JPMorgan Chase & Co (JPM),$,162.66
20.05.2021,JPMorgan Chase & Co (JPM),$,160.83
19.05.2021,JPMorgan Chase & Co (JPM),$,161.11
18.05.2021,JPMorgan Chase & Co (JPM),$,162.35
17.05.2021,JPMorgan Chase & Co (JPM),$,164.67
14.05.2021,JPMorgan Chase & Co (JPM),$,164.01
13.05.2021,JPMorgan Chase & Co (JPM),$,161.5
12.05.2021,JPMorgan Chase & Co (JPM),$,157.45
11.05.2021,JPMorgan Chase & Co (JPM),$,158.54
10.05.2021,JPMorgan Chase & Co (JPM),$,161.22
07.05.2021,JPMorgan Chase & Co (JPM),$,161.24
06.05.2021,JPMorgan Chase & Co (JPM),$,160.69
05.05.2021,JPMorgan Chase & Co (JPM),$,157.52
04.05.2021,JPMorgan Chase & Co (JPM),$,155.48
03.05.2021,JPMorgan Chase & Co (JPM),$,153.36
08.12.2021,McDonald’s Corporation (MCD),$,259.58
07.12.2021,McDonald’s Corporation (MCD),$,259.91
06.12.2021,McDonald’s Corporation (MCD),$,255.79
03.12.2021,McDonald’s Corporation (MCD),$,249.33
02.12.2021,McDonald’s Corporation (MCD),$,248.8
01.12.2021,McDonald’s Corporation (MCD),$,244.18
30.11.2021,McDonald’s Corporation (MCD),$,244.6
29.11.2021,McDonald’s Corporation (MCD),$,250.3
26.11.2021,McDonald’s Corporation (MCD),$,250.01
24.11.2021,McDonald’s Corporation (MCD),$,257.11
23.11.2021,McDonald’s Corporation (MCD),$,255.65
22.11.2021,McDonald’s Corporation (MCD),$,253.48
19.11.2021,McDonald’s Corporation (MCD),$,251.95
18.11.2021,McDonald’s Corporation (MCD),$,253.48
17.11.2021,McDonald’s Corporation (MCD),$,252.69
16.11.2021,McDonald’s Corporation (MCD),$,252.46
15.11.2021,McDonald’s Corporation (MCD),$,252.94
12.11.2021,McDonald’s Corporation (MCD),$,250.67
11.11.2021,McDonald’s Corporation (MCD),$,250.16
10.11.2021,McDonald’s Corporation (MCD),$,253.13
09.11.2021,McDonald’s Corporation (MCD),$,252.65
08.11.2021,McDonald’s Corporation (MCD),$,253.1
05.11.2021,McDonald’s Corporation (MCD),$,254.71
04.11.2021,McDonald’s Corporation (MCD),$,253.46
03.11.2021,McDonald’s Corporation (MCD),$,250.4
02.11.2021,McDonald’s Corporation (MCD),$,249.24
01.11.2021,McDonald’s Corporation (MCD),$,250.58
29.10.2021,McDonald’s Corporation (MCD),$,245.55
28.10.2021,McDonald’s Corporation (MCD),$,245.5
27.10.2021,McDonald’s Corporation (MCD),$,242.73
26.10.2021,McDonald’s Corporation (MCD),$,236.42
25.10.2021,McDonald’s Corporation (MCD),$,237.34
22.10.2021,McDonald’s Corporation (MCD),$,238.44
21.10.2021,McDonald’s Corporation (MCD),$,241.4
20.10.2021,McDonald’s Corporation (MCD),$,239.72
19.10.2021,McDonald’s Corporation (MCD),$,242.77
18.10.2021,McDonald’s Corporation (MCD),$,242.26
15.10.2021,McDonald’s Corporation (MCD),$,242.25
14.10.2021,McDonald’s Corporation (MCD),$,244.55
13.10.2021,McDonald’s Corporation (MCD),$,242.65
12.10.2021,McDonald’s Corporation (MCD),$,244.52
11.10.2021,McDonald’s Corporation (MCD),$,246.58
08.10.2021,McDonald’s Corporation (MCD),$,247.7
